id,type,pollster,date,sampleSize,marginError,link,spread_winner,spread_value,favorable_value,unfavorable_value,name,slug,polling_start_date,polling_end_date
130177,poll,Politico/Morning Consult,10/2 - 10/4,1990 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/10/07073423/201010_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Favorable,6.0,45,39,Kamala Harris Favorability,harris_favorability,2020-10-02,2020-10-04
130097,poll,CNN,10/1 - 10/4,1095 RV,3.5,http://cdn.cnn.com/cnn/2020/images/10/06/rel12b.-.2020.pdf,Favorable,12.0,50,38,Kamala Harris Favorability,harris_favorability,2020-10-01,2020-10-04
130050,poll,NBC News/Wall St. Jrnl,9/30 - 10/1,800 RV,3.5,https://www.documentcloud.org/documents/7221894-200781-NBCWSJ-October-Post-Debate-Poll-1b.html,Favorable,2.0,40,38,Kamala Harris Favorability,harris_favorability,2020-09-30,2020-10-01
129959,poll,Economist/YouGov,9/27 - 9/30,1350 LV,4.0,https://docs.cdn.yougov.com/9k0tqsqgue/econTabReport.pdf,Favorable,1.0,47,46,Kamala Harris Favorability,harris_favorability,2020-09-27,2020-09-30
129881,poll,NY Times/Siena,9/22 - 9/24,950 LV,0.0,https://www.nytimes.com/2020/09/27/us/politics/poll-supreme-court-trump-biden.html?action=click&amp;module=Top%20Stories&amp;pgtype=Homepage,Favorable,7.0,48,41,Kamala Harris Favorability,harris_favorability,2020-09-22,2020-09-24
129987,poll,Harvard-Harris,9/22 - 9/24,1314 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/7ff1aa5d-90d0-49b6-b7ef-df2e03ab4bb5/HHP_Sept20_vPresentation_FINAL.pdf,Favorable,3.0,44,41,Kamala Harris Favorability,harris_favorability,2020-09-22,2020-09-24
129784,poll,Economist/YouGov,9/20 - 9/22,1124 LV,3.6,https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf,Unfavorable,4.0,45,49,Kamala Harris Favorability,harris_favorability,2020-09-20,2020-09-22
129763,poll,CNBC/Change Research (D),9/18 - 9/20,1430 LV,2.6,https://changeresearch.com/wp-content/uploads/2020/09/CNBC-CR_National-Toplines-Wave-14-Wave-14_-9_18-20.pdf,Unfavorable,1.0,47,48,Kamala Harris Favorability,harris_favorability,2020-09-18,2020-09-20
129745,poll,Politico/Morning Consult,9/18 - 9/20,1989 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/09/22071043/200988_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Favorable,2.0,44,42,Kamala Harris Favorability,harris_favorability,2020-09-18,2020-09-20
129683,poll,NBC News/Wall St. Jrnl,9/13 - 9/16,1000 RV,3.1,https://www.documentcloud.org/documents/7213809-200625-NBCWSJ-September-Poll.html,Unfavorable,1.0,37,38,Kamala Harris Favorability,harris_favorability,2020-09-13,2020-09-16
129585,poll,Economist/YouGov,9/13 - 9/15,1062 LV,3.8,https://docs.cdn.yougov.com/t0hi1tcqs5/econTabReport.pdf,Favorable,1.0,48,47,Kamala Harris Favorability,harris_favorability,2020-09-13,2020-09-15
129613,poll,Reuters/Ipsos,9/11 - 9/15,1133 RV,3.3,https://fingfx.thomsonreuters.com/gfx/mkt/qzjvqnkqrpx/Topline%20Reuters%20General%20Election%20Tracker%2009%2015%202020.pdf,Favorable,15.0,58,43,Kamala Harris Favorability,harris_favorability,2020-09-11,2020-09-15
129572,poll,Politico/Morning Consult,9/11 - 9/14,1991 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/09/16075444/200956_crosstabs_POLITICO_RVs_v1_LM.pdf,Favorable,5.0,45,40,Kamala Harris Favorability,harris_favorability,2020-09-11,2020-09-14
129503,poll,FOX News,9/7 - 9/10,1191 LV,2.5,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Fox_September-7-10-2020_Complete_National_Topline_September-13-Release.pdf,Favorable,9.0,53,44,Kamala Harris Favorability,harris_favorability,2020-09-07,2020-09-10
129416,poll,Economist/YouGov,9/6 - 9/8,1057 LV,3.8,https://docs.cdn.yougov.com/8nwf5tw7g2/econTabReport.pdf,Favorable,1.0,49,48,Kamala Harris Favorability,harris_favorability,2020-09-06,2020-09-08
129475,poll,Monmouth,9/3 - 9/8,758 RV,3.6,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_091020/,Favorable,6.0,43,37,Kamala Harris Favorability,harris_favorability,2020-09-03,2020-09-08
129441,poll,CNBC/Change Research (D),9/4 - 9/6,1902 LV,0.0,https://changeresearch.com/wp-content/uploads/2020/09/CNBC-CR_National-Toplines_Wave-13_September-4-6-Wave-13_-9_4-6.pdf,Unfavorable,6.0,43,49,Kamala Harris Favorability,harris_favorability,2020-09-04,2020-09-06
129467,poll,Harvard-Harris,8/31 - 9/2,1604 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2020/09/August2020_HHP_RegisteredVoters_Topline.pdf,Favorable,4.0,44,40,Kamala Harris Favorability,harris_favorability,2020-08-31,2020-09-02
129266,poll,Economist/YouGov,8/30 - 9/1,1207 RV,3.6,https://docs.cdn.yougov.com/7kvpozbozh/econTabReport.pdf,Favorable,4.0,48,44,Kamala Harris Favorability,harris_favorability,2020-08-30,2020-09-01
129290,poll,CNN,8/28 - 9/1,997 RV,4.0,https://cdn.cnn.com/cnn/2020/images/09/02/rel9a.-.2020.pdf,Favorable,6.0,47,41,Kamala Harris Favorability,harris_favorability,2020-08-28,2020-09-01
129246,poll,USA Today/Suffolk,8/28 - 8/31,1000 RV,3.1,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/9_2_2020_marginals_pdftxt.pdf?la=en&amp;hash=F6FD0E8A8E393EB725471B0608E5C43D3AB553FE,Favorable,2.0,43,41,Kamala Harris Favorability,harris_favorability,2020-08-28,2020-08-31
129279,poll,Quinnipiac,8/28 - 8/31,1081 LV,3.0,https://poll.qu.edu/images/polling/us/us09022020_udmp37.pdf,Favorable,6.0,40,34,Kamala Harris Favorability,harris_favorability,2020-08-28,2020-08-31
129234,poll,Politico/Morning Consult,8/28 - 8/30,1988 RV,2.0,https://www.politico.com/f/?id=00000174-4c3d-d848-ab74-4ebf66da0000,Favorable,5.0,46,41,Kamala Harris Favorability,harris_favorability,2020-08-28,2020-08-30
129170,poll,Economist/YouGov,8/23 - 8/25,1254 RV,3.8,https://docs.cdn.yougov.com/sqqliantmw/econTabReport.pdf,Favorable,2.0,48,46,Kamala Harris Favorability,harris_favorability,2020-08-23,2020-08-25
129143,poll,CNBC/Change Research (D),8/21 - 8/23,2362 LV,2.0,https://changeresearch.com/wp-content/uploads/2020/08/CNBC-CR_Battleground-Toplines_Wave-12_August-21-23-Wave-12_-8_21-8_23.pdf,Unfavorable,2.0,46,48,Kamala Harris Favorability,harris_favorability,2020-08-21,2020-08-23
129156,poll,Politico/Morning Consult,8/21 - 8/23,1992 RV,2.0,https://assets.morningconsult.com/wp-uploads/2020/08/24172723/200896_crosstabs_POLITICO_RVs_v2_RG.pdf,Favorable,2.0,43,41,Kamala Harris Favorability,harris_favorability,2020-08-21,2020-08-23
129096,poll,Economist/YouGov,8/16 - 8/18,1246 RV,3.4,https://docs.cdn.yougov.com/c6n58wb53l/econTabReport.pdf,Favorable,2.0,47,45,Kamala Harris Favorability,harris_favorability,2020-08-16,2020-08-18
129081,poll,Politico/Morning Consult,8/14 - 8/16,1994 RV,2.0,https://www.politico.com/f/?id=00000173-fe50-d110-af73-ff501e7f0000,Favorable,1.0,42,41,Kamala Harris Favorability,harris_favorability,2020-08-14,2020-08-16
129047,poll,CNN,8/12 - 8/15,987 RV,4.0,https://cdn.cnn.com/cnn/2020/images/08/16/rel8a.-.2020.pdf,Favorable,3.0,41,38,Kamala Harris Favorability,harris_favorability,2020-08-12,2020-08-15
129054,poll,ABC News/Wash Post,8/12 - 8/15,868 RV,4.0,https://abcnews.go.com/PollingUnit/election-advantage-stays-biden-enthusiasm-deficit-eases-remains/story?id=72356854&amp;mc_cid=42713dcf7a&amp;mc_eid=%5bUNIQID%5d,Favorable,11.0,51,40,Kamala Harris Favorability,harris_favorability,2020-08-12,2020-08-15
129034,poll,NBC News/Wall St. Jrnl,8/9 - 8/12,900 RV,3.3,https://assets.documentcloud.org/documents/7037941/200438-NBCWSJ-August-Poll-8-16-20-Release.pdf,Favorable,4.0,39,35,Kamala Harris Favorability,harris_favorability,2020-08-09,2020-08-12
128902,poll,GU Politics/Battleground,8/1 - 8/6,1000 LV,3.1,https://drive.google.com/file/d/1TJmSXSAZM1IHeym5ZowB6tz7hg-uJ_Xb/view,Favorable,7.0,43,36,Kamala Harris Favorability,harris_favorability,2020-08-01,2020-08-06
128853,poll,Economist/YouGov,8/2 - 8/4,1229 RV,3.3,https://docs.cdn.yougov.com/t0qsgk3wcg/econTabReport.pdf,Unfavorable,4.0,39,43,Kamala Harris Favorability,harris_favorability,2020-08-02,2020-08-04
128726,poll,Politico/Morning Consult,7/24 - 7/26,1997 RV,2.0,https://www.politico.com/f/?id=00000173-987a-d36e-abff-fdfa6c1b0000,Unfavorable,1.0,33,34,Kamala Harris Favorability,harris_favorability,2020-07-24,2020-07-26
128644,poll,Economist/YouGov,7/19 - 7/21,1222 RV,3.2,https://docs.cdn.yougov.com/8uw05wqpg2/econTabReport.pdf,Favorable,2.0,42,40,Kamala Harris Favorability,harris_favorability,2020-07-19,2020-07-21
128539,poll,Politico/Morning Consult,7/10 - 7/12,1992 RV,2.0,https://www.politico.com/f/?id=00000173-4f2e-d866-a377-6fbebe3e0000,Unfavorable,2.0,32,34,Kamala Harris Favorability,harris_favorability,2020-07-10,2020-07-12
127980,poll,Economist/YouGov,5/23 - 5/26,1157 RV,3.4,https://docs.cdn.yougov.com/5fsvmrvvhh/econTabReport.pdf,Unfavorable,9.0,38,47,Kamala Harris Favorability,harris_favorability,2020-05-23,2020-05-26
127963,poll,Politico/Morning Consult,5/22 - 5/26,1986 RV,2.0,https://www.politico.com/f/?id=00000172-5333-d57a-ad7b-5f37d4750000,Unfavorable,3.0,31,34,Kamala Harris Favorability,harris_favorability,2020-05-22,2020-05-26
127907,poll,Economist/YouGov,5/17 - 5/19,1235 RV,3.2,https://docs.cdn.yougov.com/q0t43bjops/econTabReport.pdf,Unfavorable,8.0,37,45,Kamala Harris Favorability,harris_favorability,2020-05-17,2020-05-19
127832,poll,CNN,5/7 - 5/10,1001 RV,3.7,http://cdn.cnn.com/cnn/2020/images/05/13/rel5c.-.2020.pdf,Unfavorable,3.0,34,37,Kamala Harris Favorability,harris_favorability,2020-05-07,2020-05-10
127822,poll,Economist/YouGov,5/10 - 5/12,1175 RV,3.4,https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf,Unfavorable,7.0,38,45,Kamala Harris Favorability,harris_favorability,2020-05-10,2020-05-12
127752,poll,Economist/YouGov,5/3 - 5/5,1209 RV,3.3,https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf,Unfavorable,11.0,34,45,Kamala Harris Favorability,harris_favorability,2020-05-03,2020-05-05
127728,poll,Politico/Morning Consult,5/2 - 5/3,1987 RV,2.0,https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf,Unfavorable,5.0,29,34,Kamala Harris Favorability,harris_favorability,2020-05-02,2020-05-03
127590,poll,Economist/YouGov,4/19 - 4/21,1144 RV,3.4,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf,Unfavorable,6.0,37,43,Kamala Harris Favorability,harris_favorability,2020-04-19,2020-04-21
127280,poll,Economist/YouGov,3/22 - 3/24,1170 RV,3.4,https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf,Unfavorable,12.0,36,48,Kamala Harris Favorability,harris_favorability,2020-03-22,2020-03-24
125337,poll,Harvard-Harris,11/27 - 11/29,1859 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2019/12/HHP_November2019_Topline_RegisteredVoters.pdf,Unfavorable,12.0,31,43,Kamala Harris Favorability,harris_favorability,2019-11-27,2019-11-29
125162,poll,Economist/YouGov,11/17 - 11/19,1224 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u9tu99dui5/econTabReport.pdf,Unfavorable,12.0,36,48,Kamala Harris Favorability,harris_favorability,2019-11-17,2019-11-19
125124,poll,Economist/YouGov,11/10 - 11/12,1206 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7umtlf80ov/econTabReport.pdf,Unfavorable,9.0,38,47,Kamala Harris Favorability,harris_favorability,2019-11-10,2019-11-12
125104,poll,Economist/YouGov,11/3 - 11/5,1201 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Unfavorable,11.0,37,48,Kamala Harris Favorability,harris_favorability,2019-11-03,2019-11-05
125083,poll,Economist/YouGov,10/27 - 10/29,1274 RV,2.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Unfavorable,10.0,37,47,Kamala Harris Favorability,harris_favorability,2019-10-27,2019-10-29
124554,poll,Economist/YouGov,10/20 - 10/22,1204 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Unfavorable,12.0,35,47,Kamala Harris Favorability,harris_favorability,2019-10-20,2019-10-22
124418,poll,Economist/YouGov,10/13 - 10/15,1136 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Unfavorable,5.0,41,46,Kamala Harris Favorability,harris_favorability,2019-10-13,2019-10-15
124594,poll,GU Politics/Battleground,10/6 - 10/10,1011 LV,0.0,http://politics.georgetown.edu/wp-content/uploads/2019/10/Battleground-65-Toplines.pdf,Unfavorable,8.0,35,43,Kamala Harris Favorability,harris_favorability,2019-10-06,2019-10-10
124506,poll,Economist/YouGov,10/6 - 10/8,1241 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x3neaunoh2/econTabReport.pdf,Unfavorable,12.0,37,49,Kamala Harris Favorability,harris_favorability,2019-10-06,2019-10-08
123995,poll,Economist/YouGov,9/28 - 10/1,1087 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eb2rrb9ofh/econTabReport.pdf,Unfavorable,10.0,37,47,Kamala Harris Favorability,harris_favorability,2019-09-28,2019-10-01
123968,poll,Politico/Morning Consult,9/27 - 9/30,2488 RV,2.0,https://morningconsult.com/wp-content/uploads/2019/10/190989_crosstabs_POLITICO_RVs_v3_JB.pdf,Unfavorable,6.0,28,34,Kamala Harris Favorability,harris_favorability,2019-09-27,2019-09-30
123880,poll,Economist/YouGov,9/22 - 9/24,1198 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hqfjbs2lws/econTabReport.pdf,Unfavorable,6.0,38,44,Kamala Harris Favorability,harris_favorability,2019-09-22,2019-09-24
123823,poll,Harvard-Harris,9/22 - 9/24,2009 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_September2019_Topline_RegisteredVoters.pdf,Unfavorable,6.0,35,41,Kamala Harris Favorability,harris_favorability,2019-09-22,2019-09-24
123860,poll,Economist/YouGov,9/14 - 9/17,1184 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m1n9ik6irs/econTabReport.pdf,Unfavorable,12.0,37,49,Kamala Harris Favorability,harris_favorability,2019-09-14,2019-09-17
123838,poll,Economist/YouGov,9/8 - 9/10,1188 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Unfavorable,4.0,40,44,Kamala Harris Favorability,harris_favorability,2019-09-08,2019-09-10
123596,poll,NPR/PBS/Marist,9/5 - 9/8,1160 RV,0.0,http://maristpoll.marist.edu/wp-content/uploads/2019/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1909091558.pdf,Unfavorable,11.0,31,42,Kamala Harris Favorability,harris_favorability,2019-09-05,2019-09-08
123480,poll,Economist/YouGov,9/1 - 9/3,1069 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Unfavorable,9.0,37,46,Kamala Harris Favorability,harris_favorability,2019-09-01,2019-09-03
123653,poll,Harvard-Harris,8/26 - 8/28,2531 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_August2019_Crosstabs_RegisteredVoters.pdf,Unfavorable,8.0,33,41,Kamala Harris Favorability,harris_favorability,2019-08-26,2019-08-28
123637,poll,Economist/YouGov,8/24 - 8/27,1093 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Unfavorable,6.0,38,44,Kamala Harris Favorability,harris_favorability,2019-08-24,2019-08-27
123540,poll,Economist/YouGov,8/17 - 8/20,1111 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Unfavorable,9.0,38,47,Kamala Harris Favorability,harris_favorability,2019-08-17,2019-08-20
123357,poll,FOX News,8/11 - 8/15,"1,013 RV",3.0,https://www.foxnews.com/politics/fox-news-poll-8-15,Favorable,1.0,41,40,Kamala Harris Favorability,harris_favorability,2019-08-11,2019-08-15
123193,poll,Economist/YouGov,8/3 - 8/6,1161 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7jv630mjdk/econTabReport.pdf,Unfavorable,9.0,36,45,Kamala Harris Favorability,harris_favorability,2019-08-03,2019-08-06
123024,poll,Economist/YouGov,7/27 - 7/30,1101 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hash0nbry8/econTabReport.pdf,Unfavorable,1.0,42,43,Kamala Harris Favorability,harris_favorability,2019-07-27,2019-07-30
122915,poll,Economist/YouGov,7/21 - 7/23,1212 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n0eqovafro/econTabReport.pdf,Unfavorable,3.0,39,42,Kamala Harris Favorability,harris_favorability,2019-07-21,2019-07-23
122866,poll,Politico/Morning Consult,7/19 - 7/21,1992 RV,2.0,https://morningconsult.com/wp-content/uploads/2019/07/190734_crosstabs_POLITICO_RVs_v1.pdf,Unfavorable,1.0,30,31,Kamala Harris Favorability,harris_favorability,2019-07-19,2019-07-21
122811,poll,Economist/YouGov,7/14 - 7/16,1149 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xj7rpmvws8/econTabReport.pdf,Favorable,2.0,42,40,Kamala Harris Favorability,harris_favorability,2019-07-14,2019-07-16
122726,poll,Economist/YouGov,7/7 - 7/9,1140 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/al25duedar/econTabReport.pdf,Unfavorable,2.0,40,42,Kamala Harris Favorability,harris_favorability,2019-07-07,2019-07-09
122666,poll,CNN,6/28 - 6/30,1466 RV,3.1,http://cdn.cnn.com/cnn/2019/images/07/01/rel8a.-.democrats.and.healthcare.pdf,Tie,0.0,35,35,Kamala Harris Favorability,harris_favorability,2019-06-28,2019-06-30
122661,poll,Harvard-Harris,6/26 - 6/29,2182 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2019/07/HHP_June2019_RVs_Topline.pdf,Unfavorable,3.0,33,36,Kamala Harris Favorability,harris_favorability,2019-06-26,2019-06-29
122639,poll,Economist/YouGov,6/30 - 7/2,1265 RV,2.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4ggh3e3308/econTabReport.pdf,Favorable,3.0,43,40,Kamala Harris Favorability,harris_favorability,2019-06-30,2019-07-02
122533,poll,Economist/YouGov,6/22 - 6/25,1111 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,Favorable,2.0,39,37,Kamala Harris Favorability,harris_favorability,2019-06-22,2019-06-25
122434,poll,Economist/YouGov,6/16 - 6/18,1202 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Unfavorable,2.0,38,40,Kamala Harris Favorability,harris_favorability,2019-06-16,2019-06-18
122314,poll,Economist/YouGov,6/9 - 6/11,1107 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Unfavorable,5.0,36,41,Kamala Harris Favorability,harris_favorability,2019-06-09,2019-06-11
122218,poll,Economist/YouGov,6/2 - 6/4,1195 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Unfavorable,4.0,38,42,Kamala Harris Favorability,harris_favorability,2019-06-02,2019-06-04
122217,poll,Economist/YouGov,6/2 - 6/4,1195 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Unfavorable,4.0,38,42,Kamala Harris Favorability,harris_favorability,2019-06-02,2019-06-04
122150,poll,Harvard-Harris,5/29 - 5/30,1295 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Topline.pdf,Tie,0.0,33,33,Kamala Harris Favorability,harris_favorability,2019-05-29,2019-05-30
121963,poll,Quinnipiac,5/16 - 5/20,1078 RV,3.7,https://poll.qu.edu/images/polling/us/us05212019_uhlw22.pdf/,Unfavorable,3.0,27,30,Kamala Harris Favorability,harris_favorability,2019-05-16,2019-05-20
121822,poll,Economist/YouGov,5/5 - 5/7,1168 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tkqga43437/econTabReport.pdf,Unfavorable,3.0,37,40,Kamala Harris Favorability,harris_favorability,2019-05-05,2019-05-07
121780,poll,Harvard-Harris,4/30 - 5/1,1536 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_April2019_RV_crosstab.pdf,Favorable,1.0,34,33,Kamala Harris Favorability,harris_favorability,2019-04-30,2019-05-01
121713,poll,Economist/YouGov,4/27 - 4/30,1073 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g7xsqei38g/econTabReport.pdf,Favorable,2.0,39,37,Kamala Harris Favorability,harris_favorability,2019-04-27,2019-04-30
122727,poll,Economist/YouGov,7/7 - 7/9,1140 RV,3.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/al25duedar/econTabReport.pdf,Unfavorable,15.0,17,32,Kamala Harris Favorability,harris_favorability,2019-07-07,2019-07-09
121641,poll,Economist/YouGov,4/21 - 4/23,1268 RV,2.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/75p17530i6/econTabReport.pdf,Unfavorable,3.0,36,39,Kamala Harris Favorability,harris_favorability,2019-04-21,2019-04-23
121558,poll,Economist/YouGov,4/13 - 4/16,1186 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/egvqvgp5a7/econTabReport.pdf,Unfavorable,2.0,38,40,Kamala Harris Favorability,harris_favorability,2019-04-13,2019-04-16
121493,poll,Economist/YouGov,4/6 - 4/9,1267 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ocwi3vp02h/econTabReport.pdf,Unfavorable,3.0,36,39,Kamala Harris Favorability,harris_favorability,2019-04-06,2019-04-09
121394,poll,Economist/YouGov,3/31 - 4/2,1227 RV,2.9,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t1fl59zsim/econTabReport.pdf,Unfavorable,3.0,37,40,Kamala Harris Favorability,harris_favorability,2019-03-31,2019-04-02
121291,poll,Economist/YouGov,3/24 - 3/26,1249 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Unfavorable,4.0,36,40,Kamala Harris Favorability,harris_favorability,2019-03-24,2019-03-26
121204,poll,Economist/YouGov,3/17 - 3/19,1287 RV,2.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Unfavorable,3.0,36,39,Kamala Harris Favorability,harris_favorability,2019-03-17,2019-03-19
121110,poll,Economist/YouGov,3/10 - 3/12,1279 RV,2.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Unfavorable,4.0,37,41,Kamala Harris Favorability,harris_favorability,2019-03-10,2019-03-12
121031,poll,Economist/YouGov,3/3 - 3/5,1304 RV,2.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Unfavorable,2.0,38,40,Kamala Harris Favorability,harris_favorability,2019-03-03,2019-03-05
120943,poll,Economist/YouGov,2/24 - 2/26,1328 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Unfavorable,3.0,37,40,Kamala Harris Favorability,harris_favorability,2019-02-24,2019-02-26
120855,poll,Economist/YouGov,2/17 - 2/19,1318 RV,2.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Tie,0.0,37,37,Kamala Harris Favorability,harris_favorability,2019-02-17,2019-02-19
120874,poll,Politico/Morning Consult,2/15 - 2/19,1914 RV,2.0,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Favorable,3.0,26,23,Kamala Harris Favorability,harris_favorability,2019-02-15,2019-02-19
120800,poll,Economist/YouGov,2/10 - 2/12,1283 RV,2.8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vsfatxbh8x/econTabReport.pdf,Unfavorable,3.0,37,40,Kamala Harris Favorability,harris_favorability,2019-02-10,2019-02-12
120698,poll,Politico/Morning Consult,2/1 - 2/2,1993 RV,0.0,https://morningconsult.com/wp-content/uploads/2019/02/190202_crosstabs_POLITICO_RVs_v1_AP.pdf,Unfavorable,1.0,30,31,Kamala Harris Favorability,harris_favorability,2019-02-01,2019-02-02
120751,poll,CNN,1/30 - 2/2, RV,0.0,http://cdn.cnn.com/cnn/2019/images/02/05/rel2b..-.2020.pdf,Favorable,2.0,29,27,Kamala Harris Favorability,harris_favorability,2019-01-30,2019-02-02
120635,poll,Economist/YouGov,1/27 - 1/29,1313 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3kv2h8ad3b/econTabReport.pdf,Tie,0.0,35,35,Kamala Harris Favorability,harris_favorability,2019-01-27,2019-01-29
120618,poll,Politico/Morning Consult,1/25 - 1/27,1997 RV,0.0,https://morningconsult.com/wp-content/uploads/2019/01/190156_crosstabs_POLITICO_RVs_v1_ML.pdf,Favorable,1.0,25,24,Kamala Harris Favorability,harris_favorability,2019-01-25,2019-01-27
120534,poll,Politico/Morning Consult,1/18 - 1/22,1996 RV,0.0,https://morningconsult.com/wp-content/uploads/2019/01/190140_crosstabs_POLITICO_RVs_v1_AP-3.pdf,Favorable,5.0,24,19,Kamala Harris Favorability,harris_favorability,2019-01-18,2019-01-22
120246,poll,Quinnipiac,12/12 - 12/17,1147 RV,3.4,https://poll.qu.edu/national/release-detail?ReleaseID=2591,Unfavorable,2.0,20,22,Kamala Harris Favorability,harris_favorability,2018-12-12,2018-12-17
119089,poll,CNN,9/6 - 9/9,923 RV,3.9,http://cdn.cnn.com/cnn/2018/images/09/13/rel8d.-.2018.elections.pdf,Favorable,4.0,22,18,Kamala Harris Favorability,harris_favorability,2018-09-06,2018-09-09
