id,type,pollster,date,sampleSize,marginError,link,spread_winner,spread_value,right_direction_value,wrong_track_value,name,slug,polling_start_date,polling_end_date
144758,poll,NY Times/Siena,4/7 - 4/11,1059 LV,3.5,https://www.nytimes.com/interactive/2024/04/13/us/elections/times-siena-poll-likely-electorate-crosstabs.html,Wrong Track,-39.0,26,65,Direction of Country,country_direction,2024-04-07,2024-04-11
144772,poll,Rasmussen Reports,4/7 - 4/11,1856 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_apr08,Wrong Track,-34.0,30,64,Direction of Country,country_direction,2024-04-07,2024-04-11
144720,poll,Economist/YouGov,4/6 - 4/9,1583 RV,2.9,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_lMxEeEw.pdf,Wrong Track,-41.0,25,66,Direction of Country,country_direction,2024-04-06,2024-04-09
144711,poll,Rasmussen Reports,3/31 - 4/4,1825 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_apr08,Wrong Track,-31.0,32,63,Direction of Country,country_direction,2024-03-31,2024-04-04
144660,poll,Economist/YouGov,3/30 - 4/2,1604 RV,3.1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5VGK6NY.pdf,Wrong Track,-40.0,26,66,Direction of Country,country_direction,2024-03-30,2024-04-02
144627,poll,Rasmussen Reports,3/24 - 3/28,1821 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_mar25,Wrong Track,-31.0,32,63,Direction of Country,country_direction,2024-03-24,2024-03-28
144583,poll,Economist/YouGov,3/24 - 3/26,1415 RV,3.4,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_mTlzQOB.pdf,Wrong Track,-44.0,23,67,Direction of Country,country_direction,2024-03-24,2024-03-26
144609,poll,Reuters/Ipsos,3/22 - 3/24,1021 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-03/2024%20Reuters%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%20March%202024%20PDF.pdf,Wrong Track,-50.0,15,65,Direction of Country,country_direction,2024-03-22,2024-03-24
144519,poll,Harvard-Harris,3/20 - 3/21,2111 RV,0.0,https://harvardharrispoll.com/key-results-march-4/,Wrong Track,-24.0,34,58,Direction of Country,country_direction,2024-03-20,2024-03-21
144550,poll,Rasmussen Reports,3/17 - 3/21,1840 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_mar25,Wrong Track,-33.0,31,64,Direction of Country,country_direction,2024-03-17,2024-03-21
144477,poll,Economist/YouGov,3/16 - 3/19,1510 RV,3.4,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ZAAqLw8.pdf,Wrong Track,-41.0,25,66,Direction of Country,country_direction,2024-03-16,2024-03-19
145773,poll,NY Times/Siena,6/28 - 7/2,1532 LV,0.0,https://www.nytimes.com/2024/07/03/us/politics/poll-debate-biden-trump.html,Wrong Track,-46.0,23,69,Direction of Country,country_direction,2024-06-28,2024-07-02
144449,poll,Rasmussen Reports,3/10 - 3/14,1889 LV,2.0,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,Wrong Track,-28.0,33,61,Direction of Country,country_direction,2024-03-10,2024-03-14
144376,poll,Economist/YouGov,3/10 - 3/12,1367 RV,3.5,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Ba6mR1n.pdf,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2024-03-10,2024-03-12
144369,poll,USA Today/Suffolk,3/8 - 3/11,1000 RV,3.1,https://www.usatoday.com/story/news/politics/elections/2024/03/13/poll-trump-leads-biden/72933453007/,Wrong Track,-40.0,25,65,Direction of Country,country_direction,2024-03-08,2024-03-11
144446,poll,Yahoo News,3/8 - 3/11,994 RV,0.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240311_yahoo_combined.pdf,Wrong Track,-36.0,28,64,Direction of Country,country_direction,2024-03-08,2024-03-11
144343,poll,Rasmussen Reports,3/4 - 3/10,1500 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_feb26,Wrong Track,-35.0,29,64,Direction of Country,country_direction,2024-03-04,2024-03-10
144297,poll,Economist/YouGov,3/3 - 3/5,1450 RV,3.2,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_nmFBeqb.pdf,Wrong Track,-45.0,23,68,Direction of Country,country_direction,2024-03-03,2024-03-05
144254,poll,Rasmussen Reports,2/25 - 2/29,1596 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_feb26,Wrong Track,-38.0,28,66,Direction of Country,country_direction,2024-02-25,2024-02-29
144211,poll,NY Times/Siena,2/25 - 2/28,980 LV,3.5,https://www.nytimes.com/interactive/2024/03/02/us/elections/times-siena-poll-likely-electorate-crosstabs.html,Wrong Track,-40.0,25,65,Direction of Country,country_direction,2024-02-25,2024-02-28
144148,poll,Economist/YouGov,2/25 - 2/27,1498 RV,3.2,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XLG2Z6p.pdf,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2024-02-25,2024-02-27
144219,poll,Wall Street Journal,2/21 - 2/28,1500 RV,2.5,https://s.wsj.net/public/resources/documents/WSJ_Partial_Results_Feb_2024.pdf,Wrong Track,-48.0,21,69,Direction of Country,country_direction,2024-02-21,2024-02-28
144105,poll,Harvard-Harris,2/21 - 2/22,2022 RV,0.0,https://harvardharrispoll.com/,Wrong Track,-30.0,32,62,Direction of Country,country_direction,2024-02-21,2024-02-22
144130,poll,Rasmussen Reports,2/18 - 2/22,1585 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_feb26,Wrong Track,-36.0,29,65,Direction of Country,country_direction,2024-02-18,2024-02-22
144015,poll,Economist/YouGov,2/18 - 2/20,1360 RV,3.2,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_LbK5uKN.pdf,Wrong Track,-33.0,29,62,Direction of Country,country_direction,2024-02-18,2024-02-20
143967,poll,Rasmussen Reports,2/11 - 2/15,1446 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_feb19,Wrong Track,-34.0,30,64,Direction of Country,country_direction,2024-02-11,2024-02-15
143898,poll,Economist/YouGov,2/11 - 2/13,1470 RV,3.1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_bC3K16R.pdf,Wrong Track,-34.0,29,63,Direction of Country,country_direction,2024-02-11,2024-02-13
143983,poll,Monmouth,2/8 - 2/12,822 RV,4.3,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_022024/,Wrong Track,-51.0,18,69,Direction of Country,country_direction,2024-02-08,2024-02-12
143888,poll,Rasmussen Reports,2/4 - 2/8,1390 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_feb12,Wrong Track,-36.0,29,65,Direction of Country,country_direction,2024-02-04,2024-02-08
143832,poll,Economist/YouGov,2/4 - 2/6,1399 RV,3.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_H1zTWuF.pdf,Wrong Track,-34.0,29,63,Direction of Country,country_direction,2024-02-04,2024-02-06
143809,poll,NBC News,1/26 - 1/30,1000 RV,0.0,https://www.documentcloud.org/documents/24402843-240037-nbc-january-2024-poll_2424-release,Wrong Track,-51.0,22,73,Direction of Country,country_direction,2024-01-26,2024-01-30
143813,poll,Rasmussen Reports,1/28 - 2/1,1505 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_feb05,Wrong Track,-28.0,33,61,Direction of Country,country_direction,2024-01-28,2024-02-01
143700,poll,Economist/YouGov,1/28 - 1/30,1486 RV,2.9,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_f5kOruS.pdf,Wrong Track,-34.0,28,62,Direction of Country,country_direction,2024-01-28,2024-01-30
143786,poll,Reuters/Ipsos,1/26 - 1/28,1019 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-02/2024%20Reuters%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%20January%202024.pdf,Wrong Track,-49.0,16,65,Direction of Country,country_direction,2024-01-26,2024-01-28
143667,poll,Rasmussen Reports,1/22 - 1/28,1610 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jan29,Wrong Track,-26.0,34,60,Direction of Country,country_direction,2024-01-22,2024-01-28
143638,poll,Economist/YouGov,1/21 - 1/23,1497 RV,2.8,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_i9N6Z0N.pdf,Wrong Track,-39.0,26,65,Direction of Country,country_direction,2024-01-21,2024-01-23
143586,poll,Harvard-Harris,1/17 - 1/18,2346 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2024/01/HHP_Jan24_KeyResults.pdf,Wrong Track,-32.0,30,62,Direction of Country,country_direction,2024-01-17,2024-01-18
143655,poll,Newsnation,1/16 - 1/18,1000 RV,0.0,https://www.newsnationnow.com/polls/2024-election-poll-ddhq/,Wrong Track,-43.0,23,66,Direction of Country,country_direction,2024-01-16,2024-01-18
143621,poll,Rasmussen Reports,1/14 - 1/18,1620 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jan22,Wrong Track,-30.0,32,62,Direction of Country,country_direction,2024-01-14,2024-01-18
143526,poll,Economist/YouGov,1/14 - 1/16,1472 RV,2.8,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HvTrDQB.pdf,Wrong Track,-38.0,26,64,Direction of Country,country_direction,2024-01-14,2024-01-16
143518,poll,Rasmussen Reports,1/7 - 1/11,1702 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jan15,Wrong Track,-32.0,32,64,Direction of Country,country_direction,2024-01-07,2024-01-11
143449,poll,Economist/YouGov,1/7 - 1/9,1417 RV,2.9,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wOkNqe4.pdf,Wrong Track,-36.0,28,64,Direction of Country,country_direction,2024-01-07,2024-01-09
143413,poll,Rasmussen Reports,1/2 - 1/4,1044 LV,3.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jan08,Wrong Track,-35.0,30,65,Direction of Country,country_direction,2024-01-02,2024-01-04
143380,poll,Economist/YouGov,12/31 - 1/2,1343 RV,3.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_11nGFKX.pdf,Wrong Track,-36.0,27,63,Direction of Country,country_direction,2023-12-31,2024-01-02
143371,poll,USA Today/Suffolk,12/26 - 12/29,1000 LV,3.1,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2024/1_2_2024_marginals_part_1_corrected.pdf?la=en&amp;hash=D84AF65FA8598D8369CFB340DAA4DDFC48206E06,Wrong Track,-49.0,21,70,Direction of Country,country_direction,2023-12-26,2023-12-29
143370,poll,Rasmussen Reports,12/26 - 12/28,1007 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jan01,Wrong Track,-32.0,31,63,Direction of Country,country_direction,2023-12-26,2023-12-28
143364,poll,Rasmussen Reports,12/17 - 12/21,1784 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_dec25,Wrong Track,-27.0,34,61,Direction of Country,country_direction,2023-12-17,2023-12-21
143308,poll,Economist/YouGov,12/16 - 12/18,1336 RV,3.2,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_pJolTxJ.pdf,Wrong Track,-36.0,27,63,Direction of Country,country_direction,2023-12-16,2023-12-18
143279,poll,Rasmussen Reports,12/11 - 12/17,1500 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_dec18,Wrong Track,-35.0,30,65,Direction of Country,country_direction,2023-12-11,2023-12-17
143230,poll,Harvard-Harris,12/13 - 12/14,2034 RV,2.0,https://harvardharrispoll.com/wp-content/uploads/2023/12/HHP_Dec23_KeyResults.pdf,Wrong Track,-30.0,32,62,Direction of Country,country_direction,2023-12-13,2023-12-14
143183,poll,Economist/YouGov,12/9 - 12/12,1332 RV,3.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_y2MuS3t.pdf,Wrong Track,-46.0,23,69,Direction of Country,country_direction,2023-12-09,2023-12-12
143166,poll,Rasmussen Reports,12/3 - 12/7,1429 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_dec11,Wrong Track,-34.0,30,64,Direction of Country,country_direction,2023-12-03,2023-12-07
143098,poll,Economist/YouGov,12/2 - 12/5,1291 RV,3.1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_BOEC4TZ.pdf,Wrong Track,-39.0,26,65,Direction of Country,country_direction,2023-12-02,2023-12-05
143275,poll,Monmouth,11/30 - 12/4,743 RV,5.0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_121823.pdf/,Wrong Track,-49.0,20,69,Direction of Country,country_direction,2023-11-30,2023-12-04
143135,poll,Wall Street Journal,11/29 - 12/4,1500 RV,2.5,https://s.wsj.net/public/resources/documents/WSJ_Poll_Dec_2023.pdf,Wrong Track,-52.0,19,71,Direction of Country,country_direction,2023-11-29,2023-12-04
143080,poll,Rasmussen Reports,11/26 - 11/30,1538 LV,2.5,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_dec04,Wrong Track,-27.0,33,60,Direction of Country,country_direction,2023-11-26,2023-11-30
143074,poll,Newsnation,11/26 - 11/27,3200 RV,0.0,https://www.newsnationnow.com/polls/trump-leads-republican-desantis-poll/,Wrong Track,-48.0,21,69,Direction of Country,country_direction,2023-11-26,2023-11-27
143042,poll,Economist/YouGov,11/25 - 11/27,1323 RV,3.1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3GgK6Vy.pdf,Wrong Track,-36.0,27,63,Direction of Country,country_direction,2023-11-25,2023-11-27
143031,poll,Rasmussen Reports,11/19 - 11/21,1005 LV,3.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_nov27,Wrong Track,-29.0,33,62,Direction of Country,country_direction,2023-11-19,2023-11-21
143018,poll,Economist/YouGov,11/18 - 11/20,1323 RV,3.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ewAQzcE.pdf,Wrong Track,-37.0,27,64,Direction of Country,country_direction,2023-11-18,2023-11-20
142952,poll,Harvard-Harris,11/15 - 11/16,2851 RV,0.0,https://harvardharrispoll.com/wp-content/uploads/2023/11/HHP_Nov23_KeyResults.pdf,Wrong Track,-23.0,35,58,Direction of Country,country_direction,2023-11-15,2023-11-16
142998,poll,Rasmussen Reports,11/12 - 11/16,1691 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_nov20,Wrong Track,-35.0,30,65,Direction of Country,country_direction,2023-11-12,2023-11-16
142821,poll,Economist/YouGov,11/11 - 11/14,1272 RV,3.1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_g1diQvj.pdf,Wrong Track,-42.0,24,66,Direction of Country,country_direction,2023-11-11,2023-11-14
142797,poll,Rasmussen Reports,11/5 - 11/9,1635 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_nov13,Wrong Track,-32.0,31,63,Direction of Country,country_direction,2023-11-05,2023-11-09
142738,poll,Economist/YouGov,11/5 - 11/7,1313 RV,0.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Vow57W6.pdf,Wrong Track,-41.0,25,66,Direction of Country,country_direction,2023-11-05,2023-11-07
142670,poll,ABC News/Ipsos,11/3 - 11/4,949 A,3.3,https://www.ipsos.com/en-us/one-year-election-day-republicans-perceived-better-handling-economy,Wrong Track,-53.0,23,76,Direction of Country,country_direction,2023-11-03,2023-11-04
142682,poll,Rasmussen Reports,10/29 - 11/2,1675 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_nov06,Wrong Track,-36.0,29,65,Direction of Country,country_direction,2023-10-29,2023-11-02
142615,poll,Economist/YouGov,10/28 - 10/31,1333 RV,2.9,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_bpzPgoE.pdf,Wrong Track,-49.0,21,70,Direction of Country,country_direction,2023-10-28,2023-10-31
142606,poll,Newsnation,10/23 - 10/24,1000 RV,0.0,https://www.newsnationnow.com/polls/poll-americans-country-wrong-track/,Wrong Track,-40.0,23,63,Direction of Country,country_direction,2023-10-23,2023-10-24
142602,poll,Rasmussen Reports,10/22 - 10/26,1555 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct30,Wrong Track,-35.0,30,65,Direction of Country,country_direction,2023-10-22,2023-10-26
142556,poll,Economist/YouGov,10/21 - 10/24,1296 RV,3.1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WzgzhWp.pdf,Wrong Track,-44.0,23,67,Direction of Country,country_direction,2023-10-21,2023-10-24
142533,poll,USA Today/Suffolk,10/17 - 10/20,1000 RV,3.1,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2023/10_23_2023_marginals_embargoed_1.pdf?la=en&amp;hash=70BA9F3E1B524CE8D52AB6C553F49E0648CB0515,Wrong Track,-54.0,17,71,Direction of Country,country_direction,2023-10-17,2023-10-20
142524,poll,Harvard-Harris,10/18 - 10/19,2116 RV,2.0,https://harvardharrispoll.com/key-results-october-4/,Wrong Track,-25.0,33,58,Direction of Country,country_direction,2023-10-18,2023-10-19
142535,poll,Rasmussen Reports,10/15 - 10/19,1671 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct23,Wrong Track,-32.0,31,63,Direction of Country,country_direction,2023-10-15,2023-10-19
142449,poll,Economist/YouGov,10/14 - 10/17,1296 RV,3.2,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_uXN5Bmo.pdf,Wrong Track,-45.0,23,68,Direction of Country,country_direction,2023-10-14,2023-10-17
142414,poll,Rasmussen Reports,10/8 - 10/12,1683 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct16,Wrong Track,-33.0,31,64,Direction of Country,country_direction,2023-10-08,2023-10-12
142321,poll,Economist/YouGov,10/8 - 10/10,1319 RV,3.1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8o4rs21.pdf,Wrong Track,-41.0,24,65,Direction of Country,country_direction,2023-10-08,2023-10-10
142295,poll,Rasmussen Reports,10/1 - 10/5,1607 LV,2.5,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,Wrong Track,-38.0,28,66,Direction of Country,country_direction,2023-10-01,2023-10-05
142230,poll,Economist/YouGov,9/30 - 10/3,1368 RV,3.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ZYxhZlV.pdf,Wrong Track,-44.0,24,68,Direction of Country,country_direction,2023-09-30,2023-10-03
142216,poll,Rasmussen Reports,9/24 - 9/28,1696 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct02,Wrong Track,-28.0,31,59,Direction of Country,country_direction,2023-09-24,2023-09-28
142169,poll,Economist/YouGov,9/23 - 9/26,1293 RV,3.2,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wyX9VrC.pdf,Wrong Track,-47.0,21,68,Direction of Country,country_direction,2023-09-23,2023-09-26
142164,poll,Monmouth,9/19 - 9/24,737 RV,0.0,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_092723/,Wrong Track,-52.0,18,70,Direction of Country,country_direction,2023-09-19,2023-09-24
142193,poll,Newsnation,9/19 - 9/20,1000 RV,0.0,https://www.newsnationnow.com/polls/newsnation-poll-on-gop-primary-race-economy/,Wrong Track,-44.0,23,67,Direction of Country,country_direction,2023-09-19,2023-09-20
